SKU,Title,Description,Assets,Price,Stock,Category,Brand
131B0045,Danfoss FC302 c/w brake 0.75KW IP20 131B0045,"Frequency converter
FC-302PK75T5E20H1BGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(PK75) 0.75 KW / 1.0 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
Brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A2
Other options according to Model code

The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_D2h_IP21-54.jpg?w=300&h=300,664,10,VLT® AutomationDrive FC 300,Danfoss
131B0047,Danfoss FC302 c/w brake 1.5KW IP20 131B0047,"FC-302P1K5T5E20H1BGXXXXSXXXXAXBXCXXXXDX
131B0047
FC-302P1K5T5E20H1BGXXXXSXXXXAXBXCXXXXDX

Frequency converter
FC-302P1K5T5E20H1BGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(P1K5) 1.5 KW / 2.0 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
Brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A2
Other options according to Model code

Model code:
FC-302P1K5T5E20H1BGXXXXSXXXXAXBXCXXXXDX
The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_A2_IP20.jpg?w=300&h=300,861,10,VLT® AutomationDrive FC 300,Danfoss
131B0048,Danfoss FC302 c/w brake 2.2KW IP20 131B0048,"Frequency converter
FC-302P2K2T5E20H1BGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(P2K2) 2.2 KW / 3.0 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
Brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A2
Other options according to Model code

The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_A2_IP20.jpg?w=300&h=300,1044,10,VLT® AutomationDrive FC 300,Danfoss
131B0050,Danfoss FC302 c/w brake 4KW IP20 131B0050,"Frequency converter
FC-302P4K0T5E20H1BGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(P4K0) 4.0 KW / 5.5 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
Brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A2
Other options according to Model code

Model code:
FC-302P4K0T5E20H1BGXXXXSXXXXAXBXCXXXXDX
The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_A2_IP20.jpg?w=300&h=300,1246,10,VLT® AutomationDrive FC 300,Danfoss
131B0051,Danfoss FC302 c/w brake 5.5KW IP20 131B0051,"Frequency converter
FC-302P5K5T5E20H1BGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(P5K5) 5.5 KW / 7.5 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
Brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A3
Other options according to Model code

Model code:
FC-302P5K5T5E20H1BGXXXXSXXXXAXBXCXXXXDX
The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_A3_IP20.jpg?w=300&h=300,1446,10,VLT® AutomationDrive FC 300,Danfoss
131B0052,Danfoss FC302 c/w brake 7.5KW IP20 131B0052,"Frequency converter
FC-302P7K5T5E20H1BGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(P7K5) 7.5 KW / 10 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
Brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A3
Other options according to Model code

The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_A3_IP20.jpg?w=300&h=300,1632,10,VLT® AutomationDrive FC 300,Danfoss
131F0158,Danfoss FC302 c/w brake 11KW IP20 131F0158,"Frequency converter
FC-302P11KT5E20H1BGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(P11K) 11 KW / 15 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
Brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B3
Other options according to Model code

Model code:
FC-302P11KT5E20H1BGXXXXSXXXXAXBXCXXXXDX
The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_A3_IP20.jpg?w=300&h=300,2354,10,VLT® AutomationDrive FC 300,Danfoss
131F6612,Danfoss FC302 c/w brake 15KW IP20 131F6612,"Frequency converter
FC-302P15KT5E20H1BGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(P15K) 15 KW / 20 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
Brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B3
Other options according to Model code

Model code:
FC-302P15KT5E20H1BGXXXXSXXXXAXBXCXXXXDX
The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_A3_IP20.jpg?w=300&h=300,2925,10,VLT® AutomationDrive FC 300,Danfoss
131F6618,Danfoss FC302 c/w brake 18.5KW IP20 131F6618,"Frequency converter
FC-302P18KT5E20H1BGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(P18K) 18.5 KW / 25 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
Brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B4
Other options according to Model code

Model code:
FC-302P18KT5E20H1BGXXXXSXXXXAXBXCXXXXDX
The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_B3_IP20.jpg?w=300&h=300,3421,10,VLT® AutomationDrive FC 300,Danfoss
175G5209,Danfoss MCD202 7KW 18A 175G5209,"MCD202007T4CV3
VLT® Compact Starter MCD 202
7 kW 18A:4-6: 354
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(A) A-Frame

Model code:
MCD202007T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_A.jpg?w=300&h=300,551,10,VLT® Compact Starter MCD,Danfoss
175G5210,Danfoss MCD202-015 15KW 34A 175G5210,"MCD202015T4CV3
VLT® Compact Starter MCD 202
15 kW 34A:4-6: 354
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(A) A-Frame

Model code:
MCD202015T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_A.jpg?w=300&h=300,589,10,VLT® Compact Starter MCD,Danfoss
175G5211,Danfoss MCD202-018 18KW 42A 175G5211,"MCD202018T4CV3
VLT® Compact Starter MCD 202
18 kW 42A:4-6: 354
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(A) A-Frame

Model code:
MCD202018T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_A.jpg?w=300&h=300,613,10,VLT® Compact Starter MCD,Danfoss
175G5212,Danfoss MCD202-022 22KW 48A 175G5212,"MCD202022T4CV3
VLT® Compact Starter MCD 202
22 kW 48A:4-6: 354
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(A) A-Frame

Model code:
MCD202022T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_A.jpg?w=300&h=300,657,10,VLT® Compact Starter MCD,Danfoss
175G5213,Danfoss MCD202-030 30KW 60A 175G5213,"MCD202030T4CV3
VLT® Compact Starter MCD 202
30 kW 60A:4-6: 354
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(A) A-Frame

Model code:
MCD202030T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_A.jpg?w=300&h=300,730,10,VLT® Compact Starter MCD,Danfoss
175G5214,Danfoss MCD202-037 37KW 74A 175G5214,"MCD202037T4CV3
VLT® Compact Starter MCD 202
37 kW 75A:4-6: 594
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(B) B-Frame

Model code:
MCD202037T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_2_IP20.jpg?w=300&h=300,814,10,VLT® Compact Starter MCD,Danfoss
175G5216,Danfoss MCD202-055 55KW 100A 175G5216,"MCD 202-055-T4-CV3

MCD202055T4CV3
VLT® Compact Starter MCD 202
55 kW 100A:4-6: 594
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(B) B-Frame

Model code:
MCD202055T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_2_IP20.jpg?w=300&h=300,1052,10,VLT® Compact Starter MCD,Danfoss
175G5217,Danfoss MCD202-075 75KW 140A 175G5217,"MCD202075T4CV3

MCD202075T4CV3
VLT® Compact Starter MCD 202
75 kW 140A:4-6: 594
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(C) C-Frame

Model code:
MCD202075T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_3_IP00.jpg?w=300&h=300,1224,10,VLT® Compact Starter MCD,Danfoss
175G5228,Danfoss MCD202 75KW 24VBDC 175G5228,"MCD202075T4CV1
VLT® Compact Starter MCD 202
75 kW 140A:4-6: 594
Three phase, 200-440 VAC
Control voltage: 24 VAC/VDC
(C) C-Frame

Model code:
MCD202075T4CV1
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_3_IP00.jpg?w=300&h=300,1224,10,VLT® Compact Starter MCD,Danfoss
175G5218,Danfoss MCD202-090 90KW 170A 175G5218,"MCD202090T4CV3
VLT® Compact Starter MCD 202
90 kW 170A:4-6: 594
Three phase, 200-440 VAC
Control voltage: 110/240 VAC or 440 VAC
(C) C-Frame

Model code:
MCD202090T4CV3
VLT® Compact Starter MCD 200 from Danfoss includes two
families of soft starters in the power range 7.5–110 kW.

The series offers easy DIN rail mounting for sizes up to 30 kW,
2-wire or 3-wire start/stop control and excellent starting
duty (4 x Ie for 6 seconds).

Heavy starting rating at 4x Ie for 20 seconds.
Compatible with grounded delta power systems.",https://files.danfoss.com/dds/l01/VLT_MCD200_3_IP00.jpg?w=300&h=300,1650,10,VLT® Compact Starter MCD,Danfoss
136G8763,Danfoss MCD600 63A CV2 110-120 / 220-240vac 136G8763,"MCD60063BT5S1X20CV2

MCD60063BT5S1X20CV2
VLT® Soft Starter MCD 600
With Int. Bypass Contactor
63 A, Three phase 200-525 V AC
Frame size 1, IP20
Control Voltage: 110~120 VAC or 220~240 VAC
Other options according to Model code

Model code:
MCD60063BT5S1X20CV2
VLT® Soft Starter MCD 600 is a total motor starting solution.
Current transformers measure motor current and provide feedback for
controlled motor ramp profiles.
Adaptive Acceleration Control (AAC) automatically employs the best
starting and stopping profile for the application.
Emergency mode and Pump clean function are standard features.
The optional remote control panel adds more functionality, such as
the Start/Stop buttons, and quick jump buttons to menu options.

VLT® Soft Starter MCD 600 is available in three enclosure sizes: S1,
S2 and S3
S1: IP20 with built-in bypass contactor (20–129 A)
S2: IP00 either with built-in bypass or non-bypass (144 –579 A).
S3: IP00 with built-in bypass, non-bypass or external bypass
(590–1250 A)

To achieve protection rating IP20 on connections, order the Finger
Guard Kit as an accessory.",https://files.danfoss.com/dds/l01/VLT_MCD200_3_IP00.jpg?w=300&h=300,982,10,VLT® Compact Starter MCD,Danfoss
175G5525,MCD500 21A 110/240C 175G5525,,https://files.danfoss.com/dds/l01/MCD600_S1_LIM.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss
175G5531,MCD500 89A 110/220AC 175G5531,,https://files.danfoss.com/dds/l01/VLT_MCD500_G1_IP20.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss
175G5533,MCD500 131A 110/240C 175G5533,,https://files.danfoss.com/dds/l01/VLT_MCD500_G2_IP00.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss
175G5538,MCD500 360A 110/240C 175G5538,,https://files.danfoss.com/dds/l01/VLT_MCD500_G4_IP00.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss
175G5539,MCD500 380A 110/240C 175G5539,,https://files.danfoss.com/dds/l01/VLT_MCD500_G4_IP00.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss
175G5540,MCD500 428A 110/240C 175G5540,,https://files.danfoss.com/dds/l01/VLT_MCD500_G4_IP00.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss
175G5542,MCD500 619A 110/240C 175G5542,,https://files.danfoss.com/dds/l01/VLT_MCD500_G4_IP00.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss
134N9345,MCD500 245A 110/220AC W/ INT B/PASS 134N9345,,https://files.danfoss.com/dds/l01/VLT_MCD500_G3B.jpg?w=300&h=300,,10,VLT® Soft Starter MCD,Danfoss
175G0096,Danfoss LCP501 W/ CABLE 175G0096,"The VLT® LCP 501 ensures seamless plug and play communication and control of VLT® Soft Starter MCD 500. With the Control Panel VLT® LCP 501 being a full function interface, everything you can do on the VLT® Soft Starter MCD 500 is possible via the LCP 501.
Language selection: English, Chinese, German, Spanish, Portuguese, French, Italian, Russian.

The VLT® LCP 501 is connected to the MCD 500 by using a 3m cable using 9 pin (D-sub) plug.
o Same user interface as VLT® Soft Starter MCD500
o Plug & play with MCD500
o Copy/ paste of parameters
o Multiple monitoring setup
o Door-mount kit - 3m cable
o IP65 (NEMA 12)",https://files.danfoss.com/dds/l01/188x188px_MCD_ControlPanel_LCP501.jpg?w=300&h=300,220,10,Accessories,Danfoss
131N0178,Danfoss FC101 0.75KW IP54 131N0178,"Frequency Converter
FC-101PK75T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(PK75) 0.75 KW / 1.0 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I2
Other options according to Model Code

Model code:
FC-101PK75T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.
VLT® HVAC Basic Drive FC 101 is the natural choice for heating, ventilation, air conditioning, and simple compressor applications. It is optionally available with a 2-line alphanumeric display.",https://files.danfoss.com/dds/l01/188x188px_MCD_ControlPanel_LCP501.jpg?w=300&h=300,525,10,VLT® HVAC Drive FC 101,Danfoss
131N0180,Danfoss FC101 1.5KW IP54 131N0180,"Frequency Converter
FC-101P1K5T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(P1K5) 1.5 KW / 2.0 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I2
Other options according to Model Code

Model code:
FC-101P1K5T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.
VLT® HVAC Basic Drive FC 101 is the natural choice for heating, ventilation, air conditioning, and simple compressor applications. It is optionally available with a 2-line alphanumeric display.",https://files.danfoss.com/dds/l01/VLT_Basic_I2_IP54.jpg?w=300&h=300,648,10,VLT® HVAC Drive FC 101,Danfoss
131N0182,Danfoss FC101 2.2KW IP54 131N0182,"Frequency Converter
FC-101P2K2T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC- 101
(P2K2) 2.2 KW / 3.0 HP, Three phase
380 - 480 VAC, IP54 (not TYPE 12)
(H3) RFI Class A1/B (C1)
No brake chopper
Alpha Numeric LCP
Not coated PCB, No Mains Option
No A Option, No B Option
No C1 option, No D option
Frame: I2
Other options according to Model Code

Model code:
FC-101P2K2T4E5AH3XAXXXXSXXXXAXBXCXXXXDX
These drives offer a wide range of powerful standard and optional features with low overall cost of ownership, ideal for OEMs.
VLT® HVAC Basic Drive FC 101 is the natural choice for heating, ventilation, air conditioning, and simple compressor applications. It is optionally available with a 2-line alphanumeric display.",https://files.danfoss.com/dds/l01/VLT_Basic_I2_IP54.jpg?w=300&h=300,794,10,VLT® HVAC Drive FC 101,Danfoss
